avg_perplexity is:	3.2879167993992175
my situation in life my connections with the family of de bourgh and my relationship to your own are circumstances highly in my favour and you should take it into farther consideration that in spite of your manifold attractions it is by no means certain that another offer of marriage may ever be made you	pp=3.981836264942423
your portion is unhappily so small that it will in all likelihood undo the effects of your loveliness and amiable qualifications	pp=3.618027740725705
as i must therefore conclude that you are not serious in your rejection of me i shall chuse to attribute it to your wish of increasing my love by suspense according to the usual practice of elegant females	pp=3.731218118693456
i do assure you sir that i have no pretension whatever to that kind of elegance which consists in tormenting a respectable man	pp=4.059761183258087
i would rather be paid the compliment of being believed sincere	pp=3.0082737581166423
my feelings in every respect forbid it	pp=2.817086782670436
can i speak plainer	pp=1.4141722978773004
do not consider me now as an elegant female intending to plague you but as a rational creature speaking the truth from her heart	pp=3.356982845575852
you are uniformly charming cried he with an air of awkward gallantry and i am persuaded that when sanctioned by the express authority of both your excellent parents my proposals will not fail of being acceptable	pp=3.982023298830271
to such perseverance in wilful selfdeception elizabeth would make no reply and immediately and in silence withdrew determined if he persisted in considering her repeated refusals as flattering encouragement to apply to her father whose negative might be uttered in such a manner as must be decisive and whose behaviour at least could not be mistaken for the affectation and coquetry of an elegant female chapter xx mr	pp=4.046559460928811
collins was not left long to the silent contemplation of his successful love for mrs	pp=3.0533669667942975
bennet having dawdled about in the vestibule to watch for the end of the conference no sooner saw elizabeth open the door and with quick step pass her towards the staircase than she entered the breakfastroom and congratulated both him and herself in warm terms on the happy prospect of their nearer connection mr	pp=4.126618712358019
collins received and returned these felicitations with equal pleasure and then proceeded to relate the particulars of their interview with the result of which he trusted he had every reason to be satisfied since the refusal which his cousin had steadfastly given him would naturally flow from her bashful modesty and the genuine delicacy of her character	pp=3.8312132087750297
this information however startled mrs	pp=1.7337759422219237
bennetshe would have been glad to be equally satisfied that her daughter had meant to encourage him by protesting against his proposals but she dared not to believe it and could not help saying so	pp=4.20445160717801
but depend upon it mr	pp=1.4808833495960443
collins she added that lizzy shall be brought to reason	pp=2.5091113183754787
i will speak to her about it myself directly	pp=2.8353797800820195
she is a very headstrong foolish girl and does not know her own interest but i will _make_ her know it	pp=4.162966231745597
pardon me for interrupting you madam cried mr	pp=2.7981471927753345
collins but if she is really headstrong and foolish i know not whether she would altogether be a very desirable wife to a man in my situation who naturally looks for happiness in the marriage state	pp=4.047025540747479
if therefore she actually persists in rejecting my suit perhaps it were better not to force her into accepting me because if liable to such defects of temper she could not contribute much to my felicity	pp=3.895880084291599
sir you quite misunderstand me said mrs bennet alarmed	pp=2.5011549888980222
lizzy is only headstrong in such matters as these	pp=2.0257019307414605
in every thing else she is as good natured a girl as ever lived	pp=3.6036694077540257
i will go directly to mr	pp=2.315649339622763
bennet and we shall very soon settle it with her i am sure	pp=3.3512142114044297
she would not give him time to reply but hurrying instantly to her husband called out as she entered the library  oh mr	pp=4.359263145634214
bennet you are wanted immediately we are all in an uproar	pp=2.942415191134878
you must come and make lizzy marry mr	pp=2.316076156926973
collins for she vows she will not have him and if you do not make haste he will change his mind and not have _her_ mr	pp=3.570711160130179
bennet raised his eyes from his book as she entered and fixed them on her face with a calm unconcern which was not in the least altered by her communication	pp=3.7217238972121733
i have not the pleasure of understanding you said he when she had finished her speech	pp=4.6415208105507
of what are you talking of mr	pp=1.9103061444890128
lizzy declares she will not have mr	pp=2.3463559737306072
collins begins to say that he will not have lizzy	pp=4.169840114380639
and what am i to do on the occasionit seems an hopeless business	pp=2.547830417655311
speak to lizzy about it yourself	pp=1.9762406354943536
tell her that you insist upon her marrying him	pp=2.2409069593216553
let her be called down	pp=1.7387285265767163
she shall hear my opinion mrs	pp=1.9833058310340121
come here child cried her father as she appeared	pp=2.464033562821386
i understand that mr	pp=1.4009922873291345
collins has made you an offer of marriage	pp=1.7706804236680151
elizabeth replied that it was	pp=1.7123032456954261
very welland this offer of marriage you have refused	pp=2.817956268257318
i have sir very well	pp=1.9828630177509339
we now come to the point	pp=1.8077205036199515
your mother insists upon your accepting it	pp=2.177375269620276
yes or i will never see her again	pp=2.377557286040212
from this day you must be a stranger to one of your parentsyour mother will never see you again if you do _not_ marry mr	pp=4.478235048465686
collins and i will never see you again if you _do_	pp=2.335361469088974
elizabeth could not but smile at such a conclusion of such a beginning but mrs	pp=4.849241163156275
what do you mean mr	pp=2.1954880263225247
you promised me to _insist_ upon her marrying him	pp=2.2103967395025643
my dear replied her husband i have two small favours to request	pp=2.7399775755787883
first that you will allow me the free use of my understanding on the present occasion and secondly of my room	pp=3.1960243627883695
bennet give up the point	pp=1.9477203311618299
she talked to elizabeth again and again coaxed and threatened her by turns	pp=3.3373030584569308
she endeavoured to secure jane in her interest but jane with all possible mildness declined interferingand elizabeth sometimes with real earnestness and sometimes with playful gaiety replied to her attacks	pp=3.5375160748829932
collins meanwhile was meditating in solitude on what had passed	pp=2.585516839977
he thought too well of himself to comprehend on what motive his cousin could refuse him and though his pride was hurt he suffered in no other way	pp=3.306574514357303
his regard for her was quite imaginary and the possibility of her deserving her mothers reproach prevented his feeling any regret	pp=3.4141221182421373
she was met in the vestibule by lydia who flying to her cried in a half whisper i am glad you are come for there is such fun herewhat do you think has happened this morningmr	pp=3.734519504902462
collins has made an offer to lizzy and she will not have him	pp=2.87921360780878
charlotte had hardly time to answer before they were joined by kitty who came to tell the same news and no sooner had they entered the breakfastroom where mrs	pp=3.926677551326055
bennet was alone than she likewise began on the subject calling on miss lucas for her compassion and entreating her to persuade her friend lizzy to comply with the wishes of all her family	pp=4.312030330687302
charlottes reply was spared by the entrance of jane and elizabeth	pp=2.7438782480140484
bennet looking as unconcerned as may be and caring no more for us than if we were at york provided she can have her own waybut i tell you what miss lizzy if you take it into your head to go on refusing every offer of marriage in this way you will never get a husband at alland i am sure i do not know who is to maintain you when your father is dead_i_ shall not be able to keep youand so i warn youi have done with you from this very dayi told you in the library you know that i should never speak to you again and you will find me as good as my word	pp=4.494304170384576
i have no pleasure in talking to undutiful childrennot that i have much pleasure indeed in talking to any body	pp=4.670237555997569
people who suffer as i do from nervous complaints can have no great inclination for talking	pp=3.576621955983079
those who do not complain are never pitied	pp=2.361861809978749
her daughters listened in silence to this effusion sensible that any attempt to reason with or sooth her would only increase the irritation	pp=3.3574237902962323
collins and me have a little conversation together	pp=2.6880270962793795
in a doleful voice mrs	pp=1.7338302553734357
bennet thus began the projected conversationoh mr	pp=2.146257162872104
far be it from me he presently continued in a voice that marked his displeasure to resent the behaviour of your daughter	pp=3.3945258103228393
resignation to inevitable evils is the duty of us all the peculiar duty of a young man who has been so fortunate as i have been in early preferment and i trust i am resigned	pp=4.38368111985894
perhaps not the less so from feeling a doubt of my positive happiness had my fair cousin honoured me with her hand for i have often observed that resignation is never so perfect as when the blessing denied begins to lose somewhat of its value in our estimation	pp=3.909830562575392
you will not i hope consider me as shewing any disrespect to your family my dear madam by thus withdrawing my pretensions to your daughters favour without having paid yourself and mr	pp=3.9419511217846654
bennet the compliment of requesting you to interpose your authority in my behalf	pp=3.110145369771368
my conduct may i fear be objectionable in having accepted my dismission from your daughters lips instead of your own	pp=3.17647126691961
but we are all liable to error	pp=2.51548517015662
i have certainly meant well through the whole affair	pp=2.793747008378569
the discussion of mr	pp=1.6507484350943735
collinss offer was now nearly at an end and elizabeth had only to suffer from the uncomfortable feelings necessarily attending it and occasionally from some peevish allusion of her mother	pp=3.936297956029639
as for the gentleman himself _his_ feelings were chiefly expressed not by embarrassment or dejection or by trying to avoid her but by stiffness of manner and resentful silence	pp=3.577796621935582
he scarcely ever spoke to her and the assiduous attentions which he had been so sensible of himself were transferred for the rest of the day to miss lucas whose civility in listening to him was a seasonable relief to them all and especially to her friend	pp=4.351520609613076
the morrow produced no abatement of mrs	pp=2.1423013700715163
bennets ill humour or ill health mr	pp=2.1854344952077587
collins was also in the same state of angry pride	pp=3.160867627910673
elizabeth had hoped that his resentment might shorten his visit but his plan did not appear in the least affected by it	pp=3.835739331757595
he was always to have gone on saturday and to saturday he still meant to stay	pp=3.167327117542628
after breakfast the girls walked to meryton to inquire if mr	pp=2.778327178333987
wickham were returned and to lament over his absence from the netherfield ball	pp=2.7820539286362265
he joined them on their entering the town and attended them to their aunts where his regret and vexation and the concern of every body was well talked overto elizabeth however he voluntarily acknowledged that the necessity of his absence _had_ been self imposed	pp=4.219789731244184
i found said he as the time drew near that i had better not meet mr	pp=3.4877019010822683
darcythat to be in the same room the same party with him for so many hours together might be more than i could bear and that scenes might arise unpleasant to more than myself	pp=4.378751208025181
his accompanying them was a double advantage she felt all the compliment it offered to herself and it was most acceptable as an occasion of introducing him to her father and mother	pp=3.9087040836624927
soon after their return a letter was delivered to miss bennet it came from netherfield and was opened immediately	pp=2.9622297713727384
the envelope contained a sheet of elegant little hot pressed paper well covered with a ladys fair flowing hand and elizabeth saw her sisters countenance change as she read it and saw her dwelling intently on some particular passages	pp=3.7674723674673904
jane recollected herself soon and putting the letter away tried to join with her usual cheerfulness in the general conversation but elizabeth felt an anxiety on the subject which drew off her attention even from wickham and no sooner had he and his companion taken leave than a glance from jane invited her to follow her up stairs	pp=3.872441638730832
when they had gained their own room jane taking out the letter said  this is from caroline bingley what it contains has surprised me a good deal	pp=3.630095408556539
you shall hear what she says	pp=2.20985441330372
hurst had a house	pp=1.413014258732914
i do not pretend to regret any thing i shall leave in hertfordshire except your society my dearest friend but we will hope at some future period to enjoy many returns of the delightful intercourse we have known and in the mean while may lessen the pain of separation by a very frequent and most unreserved correspondence	pp=3.9158960953714845
i depend on you for that	pp=1.9498440586836994
to these high flown expressions elizabeth listened with all the insensibility of distrust and though the suddenness of their removal surprised her she saw nothing in it really to lament it was not to be supposed that their absence from netherfield would prevent mr	pp=3.9014550251974445
bingleys being there and as to the loss of their society she was persuaded that jane must soon cease to regard it in the enjoyment of his	pp=4.644172192747695
it is unlucky said she after a short pause that you should not be able to see your friends before they leave the country	pp=4.1129261388234815
bingley will not be detained in london by them	pp=3.306103859482795
i will read it to you  when my brother left us yesterday he imagined that the business which took him to london might be concluded in three or four days but as we are certain it cannot be so and at the same time convinced that when charles gets to town he will be in no hurry to leave it again we have determined on following him thither that he may not be obliged to spend his vacant hours in a comfortless hotel	pp=4.393553169358737
many of my acquaintance are already there for the winter i wish i could hear that you my dearest friend had any intention of making one in the croud but of that i despair	pp=4.14567259132485
it is evident by this added jane that he comes back no more this winter	pp=3.6069576218308397
it is only evident that miss bingley does not mean he _should_	pp=3.7004801029501224
why will you think so	pp=1.9799962175362835
it must be his own doinghe is his own master	pp=3.1628641079870405
but you do not know _all_	pp=3.4367380265629217
i _will_ read you the passage which particularly hurts me	pp=2.5724253235493784
darcy is impatient to see his sister and to confess the truth _we_ are scarcely less eager to meet her again	pp=3.506466327476807
i really do not think georgiana darcy has her equal for beauty elegance and accomplishments and the affection she inspires in louisa and myself is heightened into something still more interesting from the hope we dare to entertain of her being hereafter our sister	pp=3.8680030519870554
i do not know whether i ever before mentioned to you my feelings on this subject but i will not leave the country without confiding them and i trust you will not esteem them unreasonable	pp=4.892532468189489
my brother admires her greatly already he will have frequent opportunity now of seeing her on the most intimate footing her relations all wish the connection as much as his own and a sisters partiality is not misleading me i think when i call charles most capable of engaging any womans heart	pp=3.8861213205553877
with all these circumstances to favour an attachment and nothing to prevent it am i wrong my dearest jane in indulging the hope of an event which will secure the happiness of so many	pp=3.8922315435471053
what think you of _this_ sentence my dear lizzysaid jane as she finished it	pp=3.097170286559522
is it not clear enoughdoes it not expressly declare that caroline neither expects nor wishes me to be her sister that she is perfectly convinced of her brothers indifference and that if she suspects the nature of my feelings for him she means most kindly to put me on my guard	pp=4.2547211329749475
can there be any other opinion on the subject	pp=2.656795214015076
yes there can for mine is totally differentwill you hear it most willingly	pp=2.8572465939313685
you shall have it in few words	pp=2.1615468528535753
miss bingley sees that her brother is in love with you and wants him to marry miss darcy	pp=3.8083675798455108
she follows him to town in the hope of keeping him there and tries to persuade you that he does not care about you	pp=3.7198745507197217
jane shook her head	pp=1.4139343523733128
indeed jane you ought to believe meno one who has ever seen you together can doubt his affection	pp=3.3706162754017077
miss bingley i am sure cannot	pp=3.565301338838293
she is not such a simpleton	pp=2.967704109282166
could she have seen half as much love in mr	pp=2.7694327705683457
darcy for herself she would have ordered her wedding clothes	pp=3.2560534646307357
but the case is this	pp=1.7244190562027244
we are not rich enough or grand enough for them and she is the more anxious to get miss darcy for her brother from the notion that when there has been _one_ intermarriage she may have less trouble in achieving a second in which there is certainly some ingenuity and i dare say it would succeed if miss de bourgh were out of the way	pp=4.159834363373957
but my dearest jane you cannot seriously imagine that because miss bingley tells you her brother greatly admires miss darcy he is in the smallest degree less sensible of _your_ merit than when he took leave of you on tuesday or that it will be in her power to persuade him that instead of being in love with you he is very much in love with her friend	pp=4.117817348568483
caroline is incapable of wilfully deceiving any one and all that i can hope in this case is that she is deceived herself	pp=3.607793555976759
that is rightyou could not have started a more happy idea since you will not take comfort in mine	pp=4.304587498072687
believe her to be deceived by all means	pp=2.937582079900068
you have now done your duty by her and must fret no longer	pp=3.247246895325211
but my dear sister can i be happy even supposing the best in accepting a man whose sisters and friends are all wishing him to marry elsewhere	pp=3.7984685461692735
you must decide for yourself said elizabeth and if upon mature deliberation you find that the misery of disobliging his two sisters is more than equivalent to the happiness of being his wife i advise you by all means to refuse him	pp=4.086726302593569
how can you talk sosaid jane faintly smilingyou must know that though i should be exceedingly grieved at their disapprobation i could not hesitate	pp=4.559818212863952
i did not think you wouldand that being the case i cannot consider your situation with much compassion	pp=3.548909526914575
a thousand things may arise in six months  the idea of his returning no more elizabeth treated with the utmost contempt	pp=3.561069695517818
it appeared to her merely the suggestion of carolines interested wishes and she could not for a moment suppose that those wishes however openly or artfully spoken could influence a young man so totally independent of every one	pp=4.178753425285816
she represented to her sister as forcibly as possible what she felt on the subject and had soon the pleasure of seeing its happy effect	pp=4.424203372787885
janes temper was not desponding and she was gradually led to hope though the diffidence of affection sometimes overcame the hope that bingley would return to netherfield and answer every wish of her heart	pp=3.9159351710927432
bennet should only hear of the departure of the family without being alarmed on the score of the gentlemans conduct but even this partial communication gave her a great deal of concern and she bewailed it as exceedingly unlucky that the ladies should happen to go away just as they were all getting so intimate together	pp=4.2532701100958095
after lamenting it however at some length she had the consolation of thinking that mr	pp=3.253661324698389
bingley would be soon down again and soon dining at longbourn and the conclusion of all was the comfortable declaration that though he had been invited only to a family dinner she would take care to have two full courses chapter xxii	pp=4.4194761058869
the bennets were engaged to dine with the lucases and again during the chief of the day was miss lucas so kind as to listen to mr collins	pp=4.419651202103181
elizabeth took an opportunity of thanking her	pp=2.7794186443911983
it keeps him in good humour said she and i am more obliged to you than i can express	pp=4.330103157515787
charlotte assured her friend of her satisfaction in being useful and that it amply repaid her for the little sacrifice of her time	pp=3.6422316240531667
this was very amiable but charlottes kindness extended farther than elizabeth had any conception ofits object was nothing less than to secure her from any return of mr	pp=3.5840705556737125
such was miss lucass scheme and appearances were so favourable that when they parted at night she would have felt almost sure of success if he had not been to leave hertfordshire so very soon	pp=4.24107669642459
he was anxious to avoid the notice of his cousins from a conviction that if they saw him depart they could not fail to conjecture his design and he was not willing to have the attempt known till its success could be known likewise for though feeling almost secure and with reason for charlotte had been tolerably encouraging he was comparatively diffident since the adventure of wednesday	pp=4.171720364315892
his reception however was of the most flattering kind	pp=3.011904335052524
miss lucas perceived him from an upper window as he walked towards the house and instantly set out to meet him accidentally in the lane	pp=3.839638483386165
but little had she dared to hope that so much love and eloquence awaited her there	pp=3.1807648943697417
in as short a time as mr	pp=2.1522613534040747
collinss long speeches would allow every thing was settled between them to the satisfaction of both and as they entered the house he earnestly entreated her to name the day that was to make him the happiest of men and though such a solicitation must be waved for the present the lady felt no inclination to trifle with his happiness	pp=3.9477931683078524
the stupidity with which he was favoured by nature must guard his courtship from any charm that could make a woman wish for its continuance and miss lucas who accepted him solely from the pure and disinterested desire of an establishment cared not how soon that establishment were gained	pp=3.8778349558318697
sir william and lady lucas were speedily applied to for their consent and it was bestowed with a most joyful alacrity mr	pp=3.985128321345522
collinss present circumstances made it a most eligible match for their daughter to whom they could give little fortune and his prospects of future wealth were exceedingly fair	pp=3.686605085278697
lady lucas began directly to calculate with more interest than the matter had ever excited before how many years longer mr	pp=3.298371289522388
collins should be in possession of the longbourn estate it would be highly expedient that both he and his wife should make their appearance at st jamess	pp=4.307778168302167
the whole family in short were properly overjoyed on the occasion	pp=2.9979043132350784
she had gained her point and had time to consider of it	pp=3.0918769109181286
her reflections were in general satisfactory mr	pp=2.3893255598068825
but still he would be her husbandwithout thinking highly either of men or of matrimony marriage had always been her object it was the only honourable provision for welleducated young women of small fortune and however uncertain of giving happiness must be their pleasantest preservative from want	pp=3.970567383980815
this preservative she had now obtained and at the age of twentyseven without having ever been handsome she felt all the good luck of it	pp=3.5867452887748414
the least agreeable circumstance in the business was the surprise it must occasion to elizabeth bennet whose friendship she valued beyond that of any other person	pp=3.76186069190059
elizabeth would wonder and probably would blame her and though her resolution was not to be shaken her feelings must be hurt by such disapprobation	pp=3.60080271534273
she resolved to give her the information herself and therefore charged mr	pp=3.1524617878167756
collins when he returned to longbourn to dinner to drop no hint of what had passed before any of the family	pp=3.5593700524262903
a promise of secrecy was of course very dutifully given but it could not be kept without difficulty for the curiosity excited by his long absence burst forth in such very direct questions on his return as required some ingenuity to evade and he was at the same time exercising great selfdenial for he was longing to publish his prosperous love	pp=4.098228830419793
as he was to begin his journey too early on the morrow to see any of the family the ceremony of leavetaking was performed when the ladies moved for the night and mrs	pp=4.106066379938752
bennet with great politeness and cordiality said how happy they should be to see him at longbourn again whenever his other engagements might allow him to visit them	pp=3.9628934635807065
my dear madam he replied this invitation is particularly gratifying because it is what i have been hoping to receive and you may be very certain that i shall avail myself of it as soon as possible	pp=4.965473450846153
they were all astonished and mr	pp=2.7782538803478967
bennet who could by no means wish for so speedy a return immediately said  but is there not danger of lady catherines disapprobation here my good siryou had better neglect your relations than run the risk of offending your patroness	pp=3.8909607801441677
my dear sir replied mr	pp=2.1437651353842226
collins i am particularly obliged to you for this friendly caution and you may depend upon my not taking so material a step without her ladyships concurrence	pp=3.809443821823873
you cannot be too much on your guard	pp=3.2449523458065856
risk any thing rather than her displeasure and if you find it likely to be raised by your coming to us again which i should think exceedingly probable stay quietly at home and be satisfied that _we_ shall take no offence	pp=4.49710087557227
believe me my dear sir my gratitude is warmly excited by such affectionate attention and depend upon it you will speedily receive from me a letter of thanks for this as well as for every other mark of your regard during my stay in hertfordshire	pp=4.155895684100614
as for my fair cousins though my absence may not be long enough to render it necessary i shall now take the liberty of wishing them health and happiness not excepting my cousin elizabeth	pp=4.22460973489635
with proper civilities the ladies then withdrew all of them equally surprised to find that he meditated a quick return mrs	pp=3.3879617834290254
she rated his abilities much higher than any of the others there was a solidity in his reflections which often struck her and though by no means so clever as herself she thought that if encouraged to read and improve himself by such an example as hers he might become a very agreeable companion	pp=4.185380749390836
but on the following morning every hope of this kind was done away	pp=3.5568676874295044
miss lucas called soon after breakfast and in a private conference with elizabeth related the event of the day before	pp=3.9156739582473
the possibility of mr	pp=2.2284737371467167
collinss fancying himself in love with her friend had once occurred to elizabeth within the last day or two but that charlotte could encourage him seemed almost as far from possibility as that she could encourage him herself and her astonishment was consequently so great as to overcome at first the bounds of decorum and she could not help crying out  engaged to mr	pp=4.2718875041269895
collins my dear charlotteimpossible  the steady countenance which miss lucas had commanded in telling her story gave way to a momentary confusion here on receiving so direct a reproach though as it was no more than she expected she soon regained her composure and calmly replied  why should you be surprised my dear elizado you think it incredible that mr	pp=3.9731712021783685
collins should be able to procure any womans good opinion because he was not so happy as to succeed with you	pp=4.36262599643194
but elizabeth had now recollected herself and making a strong effort for it was able to assure her with tolerable firmness that the prospect of their relationship was highly grateful to her and that she wished her all imaginable happiness	pp=4.145293950680344
i see what you are feeling replied charlotteyou must be surprised very much surprisedso lately as mr	pp=3.205873834605825
collins was wishing to marry you	pp=1.9295104457412011
but when you have had time to think it all over i hope you will be satisfied with what i have done	pp=5.374604688568177
i am not romantic you know	pp=3.284657569905267
i never was	pp=3.9392166221676614
i ask only a comfortable home and considering mr	pp=2.436865621392214
collinss character connections and situation in life i am convinced that my chance of happiness with him is as fair as most people can boast on entering the marriage state	pp=3.9207366985283008
elizabeth quietly answered undoubtedlyand after an awkward pause they returned to the rest of the family	pp=3.2156835853215027
charlotte did not stay much longer and elizabeth was then left to reflect on what she had heard	pp=3.1674968967779487
it was a long time before she became at all reconciled to the idea of so unsuitable a match	pp=4.2164572138500445
the strangeness of mr	pp=1.4008570956143562
collinss making two offers of marriage within three days was nothing in comparison of his being now accepted	pp=3.6322804317334114
she had always felt that charlottes opinion of matrimony was not exactly like her own but she could not have supposed it possible that when called into action she would have sacrificed every better feeling to worldly advantage	pp=4.555534361778183
charlotte the wife of mr	pp=1.5340149198429176
collins was a most humiliating pictureand to the pang of a friend disgracing herself and sunk in her esteem was added the distressing conviction that it was impossible for that friend to be tolerably happy in the lot she had chosen chapter xxiii	pp=3.988672351415382
elizabeth was sitting with her mother and sisters reflecting on what she had heard and doubting whether she were authorised to mention it when sir william lucas himself appeared sent by his daughter to announce her engagement to the family	pp=4.025613568119843
with many compliments to them and much selfgratulation on the prospect of a connection between the houses he unfolded the matterto an audience not merely wondering but incredulous for mrs	pp=3.613300178114327
bennet with more perseverance than politeness protested he must be entirely mistaken and lydia always unguarded and often uncivil boisterously exclaimed  good lord sir william how can you tell such a storydo not you know that mr	pp=4.03622480186793
collins wants to marry lizzy	pp=1.7392191891059892
nothing less than the complaisance of a courtier could have borne without anger such treatment but sir williams good breeding carried him through it all and though he begged leave to be positive as to the truth of his information he listened to all their impertinence with the most forbearing courtesy	pp=4.304926801726317
collins and the convenient distance of hunsford from london mrs	pp=2.7669644627001007
bennet was in fact too much overpowered to say a great deal while sir william remained but no sooner had he left them than her feelings found a rapid vent	pp=4.00950467162727
in the first place she persisted in disbelieving the whole of the matter secondly she was very sure that mr	pp=3.9518928906443582
collins had been taken in thirdly she trusted that they would never be happy together and fourthly that the match might be broken off	pp=3.5899162195724967
two inferences however were plainly deduced from the whole one that elizabeth was the real cause of all the mischief and the other that she herself had been barbarously used by them all and on these two points she principally dwelt during the rest of the day	pp=4.156837459260805
nothing could console and nothing appease hernor did that day wear out her resentment	pp=2.8976248570183745
a week elapsed before she could see elizabeth without scolding her a month passed away before she could speak to sir william or lady lucas without being rude and many months were gone before she could at all forgive their daughter mr	pp=4.152957471145084
bennets emotions were much more tranquil on the occasion and such as he did experience he pronounced to be of a most agreeable sort for it gratified him he said to discover that charlotte lucas whom he had been used to think tolerably sensible was as foolish as his wife and more foolish than his daughter  jane confessed herself a little surprised at the match but she said less of her astonishment than of her earnest desire for their happiness nor could elizabeth persuade her to consider it as improbable	pp=4.406243292563099
kitty and lydia were far from envying miss lucas for mr	pp=3.5048447719406446
collins was only a clergyman and it affected them in no other way than as a piece of news to spread at meryton	pp=3.2268538312386448
lady lucas could not be insensible of triumph on being able to retort on mrs	pp=3.5366681755960423
bennet the comfort of having a daughter well married and she called at longbourn rather oftener than usual to say how happy she was though mrs	pp=3.823569015585815
bennets sour looks and illnatured remarks might have been enough to drive happiness away	pp=3.3433858719258334
jane had sent caroline an early answer to her letter and was counting the days till she might reasonably hope to hear again	pp=3.256825288444549
the promised letter of thanks from mr	pp=2.3535273848157345
collins arrived on tuesday addressed to their father and written with all the solemnity of gratitude which a twelvemonths abode in the family might have prompted	pp=3.7705971818758424
after discharging his conscience on that head he proceeded to inform them with many rapturous expressions of his happiness in having obtained the affection of their amiable neighbour miss lucas and then explained that it was merely with the view of enjoying her society that he had been so ready to close with their kind wish of seeing him again at longbourn whither he hoped to be able to return on monday fortnight for lady catherine he added so heartily approved his marriage that she wished it to take place as soon as possible which he trusted would be an unanswerable argument with his amiable charlotte to name an early day for making him the happiest of men mr	pp=4.332193232704782
collinss return into hertfordshire was no longer a matter of pleasure to mrs bennet	pp=3.4093710714425556
on the contrary she was as much disposed to complain of it as her husbandit was very strange that he should come to longbourn instead of to lucas lodge it was also very inconvenient and exceedingly troublesomeshe hated having visitors in the house while her health was so indifferent and lovers were of all people the most disagreeable	pp=4.170053199501214
such were the gentle murmurs of mrs	pp=2.1493241239079324
bingleys continued absence	pp=1.5868684426635424
neither jane nor elizabeth were comfortable on this subject	pp=2.488690531223713
day after day passed away without bringing any other tidings of him than the report which shortly prevailed in meryton of his coming no more to netherfield the whole winter a report which highly incensed mrs	pp=3.9575648830107615
the united efforts of his two unfeeling sisters and of his overpowering friend assisted by the attractions of miss darcy and the amusements of london might be too much she feared for the strength of his attachment	pp=4.22727550822229
as for jane _her_ anxiety under this suspence was of course more painful than elizabeths but whatever she felt she was desirous of concealing and between herself and elizabeth therefore the subject was never alluded to	pp=3.833616737563726
but as no such delicacy restrained her mother an hour seldom passed in which she did not talk of bingley express her impatience for his arrival or even require jane to confess that if he did not come back she should think herself very ill used	pp=4.335641969121105
it needed all janes steady mildness to bear these attacks with tolerable tranquillity mr	pp=2.90684658142927
collins returned most punctually on the monday fortnight but his reception at longbourn was not quite so gracious as it had been on his first introduction	pp=3.9562170829913446
he was too happy however to need much attention and luckily for the others the business of lovemaking relieved them from a great deal of his company	pp=3.7969859556545655
the chief of every day was spent by him at lucas lodge and he sometimes returned to longbourn only in time to make an apology for his absence before the family went to bed mrs	pp=4.0723038529048985
bennet was really in a most pitiable state	pp=2.53882159868126
the very mention of any thing concerning the match threw her into an agony of ill humour and wherever she went she was sure of hearing it talked of	pp=3.825108772154556
the sight of miss lucas was odious to her	pp=2.886001074186163
collins was convinced that they were talking of the longbourn estate and resolving to turn herself and her daughters out of the house as soon as mr	pp=4.388055213080862
bennet were dead	pp=1.9995109240382622
she complained bitterly of all this to her husband indeed mr	pp=3.3318013892209914
bennet said she it is very hard to think that charlotte lucas should ever be mistress of this house that i should be forced to make way for _her_ and live to see her take my place in it  my dear do not give way to such gloomy thoughts	pp=4.040497247866941
let us hope for better things	pp=1.9792427172095186
let us flatter ourselves that _i_ may be the survivor	pp=3.079474532470725
this was not very consoling to mrs	pp=2.9146612393662714
bennet and therefore instead of making any answer she went on as before  i cannot bear to think that they should have all this estate	pp=4.215883285410283
if it was not for the entail i should not mind it	pp=3.8389760561183457
what should not you mind	pp=1.983302499471743
i should not mind any thing at all	pp=2.791218938008926
let us be thankful that you are preserved from a state of such insensibility	pp=3.6631569620654765
bennet for any thing about the entail	pp=2.733936388534943
collins toowhy should _he_ have it more than anybody else	pp=2.794315135312085
i leave it to yourself to determine said mr bennet	pp=2.7214468356364048
end of vol i	pp=1.3872265326385773
illustration a vicarage house	pp=1.4125839687921642
in three volumes	pp=1.2113959858912027
by the author of sense and sensibility vol ii	pp=2.755894949448829
london printed for t	pp=1.1246803731134023
egerton military library whitehall <NUM> pride  prejudice chapter i	pp=1.7448369607676577
miss bingleys letter arrived and put an end to doubt	pp=2.727400811633929
miss darcys praise occupied the chief of it	pp=2.4900901864001463
her many attractions were again dwelt on and caroline boasted joyfully of their increasing intimacy and ventured to predict the accomplishment of the wishes which had been unfolded in her former letter	pp=3.629860980871275
she wrote also with great pleasure of her brothers being an inmate of mr	pp=2.9006486638466273
darcys house and mentioned with raptures some plans of the latter with regard to new furniture	pp=3.6201349042802655
elizabeth to whom jane very soon communicated the chief of all this heard it in silent indignation	pp=3.6912416653975124
her heart was divided between concern for her sister and resentment against all the others	pp=3.8494823438537904
to carolines assertion of her brothers being partial to miss darcy she paid no credit	pp=3.214271302746399
that he was really fond of jane she doubted no more than she had ever done and much as she had always been disposed to like him she could not think without anger hardly without contempt on that easiness of temper that want of proper resolution which now made him the slave of his designing friends and led him to sacrifice his own happiness to the caprice of their inclinations	pp=4.581865021425905
